,날짜,도매가격품명,지명,시도명,관측지점명,면적,생산량,SPI1,SPI3,EDI,일반유가,면세유가,수입중량(30일전),도매가격날짜,도매가격
2120,2018-10-29,가을,해남군,전남,해남군,1993,1404000,1.77,0.59,0.27,1484.51,875.84,0.0,2018-12-28,7000.0
2121,2018-10-30,가을,해남군,전남,해남군,1993,1404000,1.86,0.61,0.24,1484.53,875.62,0.0,2018-12-29,7000.0
2122,2018-10-31,가을,해남군,전남,해남군,1993,1404000,2.32,0.66,0.23,1484.67,876.12,0.0,2018-12-30,7000.0
2123,2018-11-01,가을,해남군,전남,해남군,1993,1404000,2.31,0.69,0.2,1484.64,873.86,0.0,2018-12-31,7000.0
2124,2018-11-02,가을,해남군,전남,해남군,1993,1404000,2.22,0.72,0.17,1484.87,875.03,0.0,2019-01-01,7000.0
2125,2018-11-03,가을,해남군,전남,해남군,1993,1404000,2.23,0.72,0.16,1484.69,875.8,0.0,2019-01-02,7000.0
2126,2018-11-04,가을,해남군,전남,해남군,1993,1404000,2.24,0.73,0.16,1484.73,876.05,0.0,2019-01-03,7000.0
2127,2018-11-05,겨울,해남군,전남,해남군,3661,279900,1.7,0.73,0.15,1484.78,875.41,0.0,2019-01-04,5000.0
2128,2018-11-06,겨울,해남군,전남,해남군,3661,279900,-1.37,0.78,0.12,1472.98,875.95,0.0,2019-01-05,5000.0
2129,2018-11-07,겨울,해남군,전남,해남군,3661,279900,-1.36,0.78,0.09,1453.34,878.58,0.0,2019-01-06,5000.0
2130,2018-11-08,겨울,해남군,전남,해남군,3661,279900,-1.39,0.78,0.1,1436.51,880.46,0.0,2019-01-07,6000.0
2131,2018-11-09,겨울,해남군,전남,해남군,3661,279900,-0.18,0.92,0.44,1427.31,881.19,0.0,2019-01-08,5000.0
2132,2018-11-10,겨울,해남군,전남,해남군,3661,279900,-0.19,0.93,0.38,1422.42,879.89,0.0,2019-01-09,5000.0
2133,2018-11-11,겨울,해남군,전남,해남군,3661,279900,-0.26,0.93,0.3,1420.31,881.4,0.0,2019-01-10,5000.0
2134,2018-11-12,겨울,해남군,전남,해남군,3661,279900,-0.09,1.0,0.3,1417.58,880.5,0.0,2019-01-11,5000.0
2135,2018-11-13,겨울,해남군,전남,해남군,3661,279900,0.06,1.04,0.31,1414.2,881.02,0.0,2019-01-12,5000.0
2136,2018-11-14,겨울,해남군,전남,해남군,3661,279900,-0.04,1.05,0.27,1412.33,880.53,0.0,2019-01-13,5000.0
2137,2018-11-15,겨울,해남군,전남,해남군,3661,279900,-0.05,1.1,0.26,1409.45,878.61,0.0,2019-01-14,4500.0
2138,2018-11-16,겨울,해남군,전남,해남군,3661,279900,-0.09,1.14,0.24,1407.87,877.9,0.0,2019-01-15,5000.0
2139,2018-11-17,겨울,해남군,전남,해남군,3661,279900,0.25,1.24,0.37,1406.94,877.09,0.0,2019-01-16,5000.0
2140,2018-11-18,겨울,해남군,전남,해남군,3661,279900,0.2,1.24,0.33,1405.76,877.33,0.0,2019-01-17,5000.0
2141,2018-11-19,겨울,해남군,전남,해남군,3661,279900,0.14,1.25,0.3,1403.93,876.94,0.0,2019-01-18,4500.0
2142,2018-11-20,겨울,해남군,전남,해남군,3661,279900,0.06,1.28,0.25,1401.96,876.47,0.0,2019-01-19,4500.0
2143,2018-11-21,겨울,해남군,전남,해남군,3661,279900,0.07,1.29,0.23,1399.82,875.2,0.0,2019-01-20,4500.0
2144,2018-11-22,겨울,해남군,전남,해남군,3661,279900,0.08,0.73,0.22,1397.26,874.55,0.0,2019-01-21,5000.0
2145,2018-11-23,겨울,해남군,전남,해남군,3661,279900,0.04,0.75,0.19,1395.07,874.11,0.0,2019-01-22,5000.0
2146,2018-11-24,겨울,해남군,전남,해남군,3661,279900,0.08,0.83,0.18,1393.25,873.75,0.0,2019-01-23,5000.0
2147,2018-11-25,겨울,해남군,전남,해남군,3661,279900,0.11,0.86,0.22,1391.84,871.77,0.0,2019-01-24,4500.0
2148,2018-11-26,겨울,해남군,전남,해남군,3661,279900,-0.06,0.89,0.17,1390.55,870.61,0.0,2019-01-25,4500.0
2149,2018-11-27,겨울,해남군,전남,해남군,3661,279900,0.02,1.0,0.16,1387.31,869.91,0.0,2019-01-26,4500.0
2150,2018-11-28,겨울,해남군,전남,해남군,3661,279900,-0.03,1.04,0.12,1384.49,868.24,0.0,2019-01-27,4500.0
2151,2018-11-29,겨울,해남군,전남,해남군,3661,279900,-0.04,1.14,0.11,1381.55,866.06,0.0,2019-01-28,5000.0
2152,2018-11-30,겨울,해남군,전남,해남군,3661,279900,-0.02,1.05,0.07,1379.02,865.1,0.0,2019-01-29,5000.0
2153,2018-12-01,겨울,해남군,전남,해남군,3661,279900,0.02,1.09,0.06,1373.7,862.15,0.0,2019-01-30,5000.0
2154,2018-12-02,겨울,해남군,전남,해남군,3661,279900,0.09,1.28,0.06,1372.27,861.53,0.0,2019-01-31,5000.0
2155,2018-12-03,겨울,해남군,전남,해남군,3661,279900,0.12,1.29,0.07,1370.11,860.78,24000.0,2019-02-01,4500.0
2156,2018-12-04,겨울,해남군,전남,해남군,3661,279900,0.24,1.15,0.14,1367.01,859.37,24000.0,2019-02-02,4500.0
2157,2018-12-05,겨울,해남군,전남,해남군,3661,279900,0.53,1.29,0.36,1364.07,857.38,24000.0,2019-02-03,4500.0
2158,2018-12-06,겨울,해남군,전남,해남군,3661,279900,0.58,1.33,0.31,1362.02,855.04,24000.0,2019-02-04,4500.0
2159,2018-12-07,겨울,해남군,전남,해남군,3661,279900,0.76,1.3,0.37,1358.65,855.18,24000.0,2019-02-05,4500.0
2160,2018-12-08,겨울,해남군,전남,해남군,3661,279900,0.75,1.33,0.33,1356.42,852.45,24000.0,2019-02-06,4500.0
2161,2018-12-09,겨울,해남군,전남,해남군,3661,279900,0.16,1.37,0.3,1355.99,853.26,24000.0,2019-02-07,4500.0
2162,2018-12-10,겨울,해남군,전남,해남군,3661,279900,0.16,1.4,0.28,1353.87,852.35,24000.0,2019-02-08,4000.0
2163,2018-12-11,겨울,해남군,전남,해남군,3661,279900,0.24,1.44,0.26,1351.14,851.45,24000.0,2019-02-09,4000.0
2164,2018-12-12,겨울,해남군,전남,해남군,3661,279900,0.26,1.49,0.29,1347.55,848.75,24000.0,2019-02-10,4000.0
2165,2018-12-13,겨울,해남군,전남,해남군,3661,279900,0.18,1.43,0.27,1344.93,847.29,24000.0,2019-02-11,4000.0
2166,2018-12-14,겨울,해남군,전남,해남군,3661,279900,0.25,1.44,0.24,1342.0,846.58,24000.0,2019-02-12,4000.0
2167,2018-12-15,겨울,해남군,전남,해남군,3661,279900,0.22,1.49,0.21,1339.41,844.53,24000.0,2019-02-13,4000.0
2168,2018-12-16,겨울,해남군,전남,해남군,3661,279900,0.21,1.54,0.21,1337.44,842.73,24000.0,2019-02-14,4000.0
2169,2018-12-17,겨울,해남군,전남,해남군,3661,279900,-0.03,1.66,0.22,1335.7,842.58,24000.0,2019-02-15,4500.0
2170,2018-12-18,겨울,해남군,전남,해남군,3661,279900,0.01,1.65,0.2,1332.65,840.26,24000.0,2019-02-16,4500.0
2171,2018-12-19,겨울,해남군,전남,해남군,3661,279900,0.06,1.59,0.18,1328.67,839.21,24000.0,2019-02-17,4500.0
2172,2018-12-20,겨울,해남군,전남,해남군,3661,279900,0.17,1.47,0.17,1324.21,835.01,24000.0,2019-02-18,4000.0
2173,2018-12-21,겨울,해남군,전남,해남군,3661,279900,0.17,1.44,0.16,1319.8,833.1,24000.0,2019-02-19,4000.0
2174,2018-12-22,겨울,해남군,전남,해남군,3661,279900,0.14,1.47,0.15,1315.91,828.09,24000.0,2019-02-20,4000.0
2175,2018-12-23,겨울,해남군,전남,해남군,3661,279900,0.2,1.51,0.15,1313.03,827.34,24000.0,2019-02-21,4000.0
2176,2018-12-24,겨울,해남군,전남,해남군,3661,279900,0.31,1.56,0.22,1309.42,826.86,24000.0,2019-02-22,4000.0
2177,2018-12-25,겨울,해남군,전남,해남군,3661,279900,0.25,1.56,0.2,1306.07,823.73,24000.0,2019-02-23,4000.0
2178,2018-12-26,겨울,해남군,전남,해남군,3661,279900,0.24,1.56,0.18,1302.46,822.53,24000.0,2019-02-24,4000.0
2179,2018-12-27,겨울,해남군,전남,해남군,3661,279900,0.26,1.55,0.18,1297.58,821.15,24000.0,2019-02-25,3500.0
2180,2018-12-28,겨울,해남군,전남,해남군,3661,279900,0.28,1.56,0.15,1294.15,817.78,24000.0,2019-02-26,4000.0
2181,2018-12-29,겨울,해남군,전남,해남군,3661,279900,0.34,1.78,0.15,1291.16,815.21,24000.0,2019-02-27,4000.0
2182,2018-12-30,겨울,해남군,전남,해남군,3661,279900,0.36,1.83,0.15,1289.22,813.25,24000.0,2019-02-28,3500.0
2183,2018-12-31,겨울,해남군,전남,해남군,3661,279900,0.37,1.84,0.12,1287.35,813.2,15000.0,2019-03-01,3500.0
2184,2019-01-01,겨울,해남군,전남,해남군,2640,437500,0.35,1.84,0.11,1282.01,812.03,15000.0,2019-03-02,3500.0
2185,2019-01-02,겨울,해남군,전남,해남군,2640,437500,0.3,1.83,0.1,1278.09,812.01,15000.0,2019-03-03,3500.0
2186,2019-01-03,겨울,해남군,전남,해남군,2640,437500,0.14,1.83,0.09,1273.99,812.01,15000.0,2019-03-04,4000.0
2187,2019-01-04,겨울,해남군,전남,해남군,2640,437500,-0.53,1.22,0.07,1270.46,812.02,15000.0,2019-03-05,4000.0
2188,2019-01-05,겨울,해남군,전남,해남군,2640,437500,-0.55,-0.5,0.06,1267.46,812.04,15000.0,2019-03-06,4000.0
2189,2019-01-06,겨울,해남군,전남,해남군,2640,437500,-0.97,-0.46,0.04,1265.54,810.99,15000.0,2019-03-07,4000.0
2190,2019-01-07,겨울,해남군,전남,해남군,2640,437500,-0.96,-0.47,0.03,1262.56,810.02,15000.0,2019-03-08,4000.0
2191,2019-01-08,겨울,해남군,전남,해남군,2640,437500,-0.99,-0.49,0.0,1259.7,791.61,15000.0,2019-03-09,4000.0
2192,2019-01-09,겨울,해남군,전남,해남군,2640,437500,-1.04,-0.5,-0.01,1257.26,784.65,15000.0,2019-03-10,4000.0
2193,2019-01-10,겨울,해남군,전남,해남군,2640,437500,-1.08,-0.43,-0.03,1254.74,781.43,15000.0,2019-03-11,4000.0
2194,2019-01-11,겨울,해남군,전남,해남군,2640,437500,-1.26,-0.4,-0.03,1253.3,774.3,15000.0,2019-03-12,4000.0
2195,2019-01-12,겨울,해남군,전남,해남군,2640,437500,-1.15,-0.38,-0.04,1252.28,772.82,15000.0,2019-03-13,4000.0
2196,2019-01-13,겨울,해남군,전남,해남군,2640,437500,-0.9,-0.34,0.0,1251.5,772.49,15000.0,2019-03-14,4000.0
2197,2019-01-14,겨울,해남군,전남,해남군,2640,437500,-0.97,-0.34,-0.02,1250.6,773.09,15000.0,2019-03-15,4000.0
2198,2019-01-15,겨울,해남군,전남,해남군,2640,437500,-1.02,-0.34,-0.05,1249.75,773.03,15000.0,2019-03-16,4000.0
2199,2019-01-16,겨울,해남군,전남,해남군,2640,437500,-1.07,-0.37,-0.07,1248.78,771.61,15000.0,2019-03-17,4000.0
2200,2019-01-17,겨울,해남군,전남,해남군,2640,437500,-1.06,-0.37,-0.1,1247.43,770.48,15000.0,2019-03-18,4000.0
2201,2019-01-18,겨울,해남군,전남,해남군,2640,437500,-1.17,-0.38,-0.13,1247.02,769.49,15000.0,2019-03-19,4000.0
2202,2019-01-19,겨울,해남군,전남,해남군,2640,437500,-1.17,-0.4,-0.14,1246.37,768.98,15000.0,2019-03-20,4000.0
2203,2019-01-20,겨울,해남군,전남,해남군,2640,437500,-1.13,-0.39,-0.14,1245.97,767.07,15000.0,2019-03-21,3500.0
2204,2019-01-21,겨울,해남군,전남,해남군,2640,437500,-1.12,-0.41,-0.17,1245.74,767.45,15000.0,2019-03-22,3500.0
2205,2019-01-22,겨울,해남군,전남,해남군,2640,437500,-1.22,-0.41,-0.19,1244.86,765.99,15000.0,2019-03-23,3500.0
2206,2019-01-23,겨울,해남군,전남,해남군,2640,437500,-1.73,-0.43,-0.24,1244.58,764.94,15000.0,2019-03-24,3500.0
2207,2019-01-24,겨울,해남군,전남,해남군,2640,437500,-1.71,-0.42,-0.27,1244.34,765.64,15000.0,2019-03-25,4000.0
2208,2019-01-25,겨울,해남군,전남,해남군,2640,437500,-1.76,-0.59,-0.28,1244.1,763.8,15000.0,2019-03-26,4000.0
2209,2019-01-26,겨울,해남군,전남,해남군,2640,437500,-1.79,-0.51,-0.27,1243.72,763.35,15000.0,2019-03-27,3800.0
2210,2019-01-27,겨울,해남군,전남,해남군,2640,437500,-2.12,-0.53,-0.3,1243.56,761.68,15000.0,2019-03-28,3800.0
2211,2019-01-28,겨울,해남군,전남,해남군,2640,437500,-2.08,-0.54,-0.32,1243.33,761.64,15000.0,2019-03-29,3800.0
2212,2019-01-29,겨울,해남군,전남,해남군,2640,437500,-1.89,-0.52,-0.31,1242.96,761.02,15000.0,2019-03-30,3800.0
2213,2019-01-30,겨울,해남군,전남,해남군,2640,437500,-2.79,-0.51,-0.32,1243.29,760.95,15000.0,2019-03-31,3800.0
2214,2019-01-31,겨울,해남군,전남,해남군,2640,437500,-2.15,-0.46,-0.32,1242.67,760.48,0.0,2019-04-01,3800.0
2215,2019-02-01,겨울,해남군,전남,해남군,2640,437500,-0.74,-0.17,0.0,1242.5,759.73,0.0,2019-04-02,3600.0
2216,2019-02-02,겨울,해남군,전남,해남군,2640,437500,-0.85,-0.17,-0.05,1242.82,760.67,0.0,2019-04-03,3500.0
2217,2019-02-03,겨울,해남군,전남,해남군,2640,437500,-0.82,-0.17,-0.1,1242.37,760.92,0.0,2019-04-04,3200.0
2218,2019-02-04,겨울,해남군,전남,해남군,2640,437500,-0.41,-0.01,0.06,1242.29,760.65,0.0,2019-04-05,3200.0
2219,2019-02-05,겨울,해남군,전남,해남군,2640,437500,-0.39,0.08,0.03,1242.01,760.23,0.0,2019-04-06,3200.0
2220,2019-02-06,겨울,해남군,전남,해남군,2640,437500,-0.42,0.08,0.01,1241.75,760.47,0.0,2019-04-07,3200.0
2221,2019-02-07,겨울,해남군,전남,해남군,2640,437500,-0.47,-0.61,-0.01,1241.63,759.98,0.0,2019-04-08,3200.0
2222,2019-02-08,겨울,해남군,전남,해남군,2640,437500,-0.41,-0.59,-0.02,1241.48,757.48,0.0,2019-04-09,3200.0
2223,2019-02-09,겨울,해남군,전남,해남군,2640,437500,-0.39,-0.54,-0.09,1241.25,757.76,0.0,2019-04-10,3200.0
2224,2019-02-10,겨울,해남군,전남,해남군,2640,437500,-0.5,-0.65,-0.13,1240.87,757.05,0.0,2019-04-11,3000.0
2225,2019-02-11,겨울,해남군,전남,해남군,2640,437500,-0.54,-0.79,-0.19,1241.09,756.72,0.0,2019-04-12,3000.0
2226,2019-02-12,겨울,해남군,전남,해남군,2640,437500,-0.62,-0.78,-0.24,1240.82,756.03,0.0,2019-04-13,3000.0
2227,2019-02-13,겨울,해남군,전남,해남군,2640,437500,-0.64,-0.78,-0.27,1240.48,755.13,0.0,2019-04-14,3000.0
2228,2019-02-14,겨울,해남군,전남,해남군,2640,437500,-0.71,-0.8,-0.3,1240.44,755.76,0.0,2019-04-15,3000.0
2229,2019-02-15,겨울,해남군,전남,해남군,2640,437500,-0.73,-1.15,-0.31,1240.57,755.51,0.0,2019-04-16,3000.0
2230,2019-02-16,겨울,해남군,전남,해남군,2640,437500,-0.66,-1.12,-0.36,1240.52,754.8,0.0,2019-04-17,3000.0
2231,2019-02-17,겨울,해남군,전남,해남군,2640,437500,-0.68,-1.13,-0.42,1240.27,754.15,0.0,2019-04-18,3000.0
2232,2019-02-18,겨울,해남군,전남,해남군,2640,437500,-0.74,-1.08,-0.43,1240.33,753.89,0.0,2019-04-19,3000.0
2233,2019-02-19,겨울,해남군,전남,해남군,2640,437500,-0.8,-1.08,-0.47,1240.54,753.71,0.0,2019-04-20,3000.0
2234,2019-02-20,겨울,해남군,전남,해남군,2640,437500,0.27,-0.25,0.3,1240.6,755.33,0.0,2019-04-21,3000.0
2235,2019-02-21,겨울,해남군,전남,해남군,2640,437500,0.29,-0.23,0.18,1240.58,756.12,0.0,2019-04-22,3000.0
2236,2019-02-22,겨울,해남군,전남,해남군,2640,437500,0.34,-0.41,0.07,1240.97,756.86,0.0,2019-04-23,3000.0
2237,2019-02-23,겨울,해남군,전남,해남군,2640,437500,0.28,-0.47,-0.05,1241.37,756.1,0.0,2019-04-24,3000.0
2238,2019-02-24,겨울,해남군,전남,해남군,2640,437500,0.28,-0.51,-0.16,1241.66,757.48,0.0,2019-04-25,3300.0
2239,2019-02-25,겨울,해남군,전남,해남군,2640,437500,0.28,-0.56,-0.17,1242.09,756.57,0.0,2019-04-26,3500.0
2240,2019-02-26,겨울,해남군,전남,해남군,2640,437500,0.19,-0.57,-0.27,1242.52,755.91,0.0,2019-04-27,3500.0
2241,2019-02-27,겨울,해남군,전남,해남군,2640,437500,0.17,-0.58,-0.29,1242.67,756.41,0.0,2019-04-28,3500.0
2242,2019-02-28,겨울,해남군,전남,해남군,2640,437500,0.16,-0.51,-0.28,1243.32,756.44,0.0,2019-04-29,3500.0
2243,2019-03-01,겨울,해남군,전남,해남군,2640,437500,-0.23,-0.45,-0.33,1244.11,756.53,0.0,2019-04-30,3500.0
2244,2019-03-02,겨울,해남군,전남,해남군,2640,437500,-0.87,-0.34,-0.36,1244.3,756.45,1.7,2019-05-01,3500.0
2245,2019-03-03,겨울,해남군,전남,해남군,2640,437500,-0.26,-0.49,-0.4,1244.87,756.27,1.7,2019-05-02,3000.0
2246,2019-03-04,겨울,해남군,전남,해남군,2640,437500,-0.5,-0.62,-0.42,1244.98,756.72,1.7,2019-05-03,3000.0
2247,2019-03-05,겨울,해남군,전남,해남군,2640,437500,-0.59,-1.04,-0.47,1245.32,756.42,1.7,2019-05-04,3000.0
2248,2019-03-06,겨울,해남군,전남,해남군,2640,437500,-0.64,-1.05,-0.51,1246.35,756.7,1.7,2019-05-05,3000.0
2249,2019-03-07,겨울,해남군,전남,해남군,2640,437500,-0.47,-1.13,-0.42,1246.93,757.3,1.7,2019-05-06,3000.0
2250,2019-03-08,겨울,해남군,전남,해남군,2640,437500,-0.56,-1.17,-0.52,1247.71,756.76,1.7,2019-05-07,3500.0
2251,2019-03-09,겨울,해남군,전남,해남군,2640,437500,-0.57,-1.17,-0.54,1248.91,757.64,1.7,2019-05-08,3600.0
2252,2019-03-10,겨울,해남군,전남,해남군,2640,437500,-0.49,-1.11,-0.47,1249.2,757.98,1.7,2019-05-09,4000.0
2253,2019-03-11,겨울,해남군,전남,해남군,2640,437500,0.16,-0.61,0.1,1249.65,758.46,1.7,2019-05-10,4000.0
2254,2019-03-12,겨울,해남군,전남,해남군,2640,437500,0.28,-0.64,0.08,1250.62,759.13,1.7,2019-05-11,4000.0
2255,2019-03-13,겨울,해남군,전남,해남군,2640,437500,0.28,-0.65,0.02,1252.01,759.64,1.7,2019-05-12,4000.0
2256,2019-03-14,겨울,해남군,전남,해남군,2640,437500,0.28,-0.68,-0.07,1253.66,759.49,1.7,2019-05-13,4000.0
2257,2019-03-15,겨울,해남군,전남,해남군,2640,437500,0.25,-0.75,-0.2,1256.14,759.35,1.7,2019-05-14,4000.0
2258,2019-03-16,겨울,해남군,전남,해남군,2640,437500,0.19,-0.83,-0.34,1258.79,761.5,1.7,2019-05-15,4300.0
2259,2019-03-17,겨울,해남군,전남,해남군,2640,437500,0.16,-0.93,-0.49,1259.91,762.08,1.7,2019-05-16,4300.0
2260,2019-03-18,겨울,해남군,전남,해남군,2640,437500,0.13,-0.92,-0.54,1262.18,764.07,1.7,2019-05-17,4000.0
2261,2019-03-19,겨울,해남군,전남,해남군,2640,437500,0.06,-1.01,-0.58,1263.84,764.96,1.7,2019-05-18,4000.0
2262,2019-03-20,겨울,해남군,전남,해남군,2640,437500,-0.95,-1.08,-0.65,1265.81,765.87,1.7,2019-05-19,4000.0
2263,2019-03-21,겨울,해남군,전남,해남군,2640,437500,-0.33,-0.64,-0.1,1267.64,767.96,1.7,2019-05-20,4500.0
2264,2019-03-22,봄,문경시,경북,문경시,318,270000,-0.82,-0.9,-0.02,1264.16,780.67,1.7,2019-05-21,5000.0
2265,2019-03-23,봄,문경시,경북,문경시,318,270000,-0.8,-0.96,-0.13,1266.23,781.79,1.7,2019-05-22,4000.0
2266,2019-03-24,봄,문경시,경북,문경시,318,270000,-0.59,-0.89,-0.04,1266.25,783.09,1.7,2019-05-23,4000.0
2267,2019-03-25,봄,문경시,경북,문경시,318,270000,-0.65,-0.93,-0.21,1268.1,783.39,1.7,2019-05-25,3500.0
2268,2019-03-26,봄,문경시,경북,문경시,318,270000,-0.8,-0.95,-0.25,1269.9,784.48,1.7,2019-05-26,3500.0
2269,2019-03-27,봄,문경시,경북,문경시,318,270000,-0.84,-0.98,-0.29,1271.04,784.92,1.7,2019-05-27,3700.0
2270,2019-03-28,봄,문경시,경북,문경시,318,270000,-0.81,-0.97,-0.31,1272.21,785.08,1.7,2019-05-28,3700.0
2271,2019-03-29,봄,문경시,경북,문경시,318,270000,-0.76,-0.98,-0.33,1274.35,786.18,1.7,2019-05-29,3700.0
2272,2019-03-30,봄,문경시,경북,문경시,318,270000,-0.84,-1.03,-0.35,1276.0,787.81,1.7,2019-05-30,4000.0
2273,2019-03-31,봄,문경시,경북,문경시,318,270000,-0.58,-0.88,-0.12,1276.11,787.65,1.7,2019-05-31,4000.0
2274,2019-04-01,봄,문경시,경북,문경시,318,270000,-0.59,-0.87,-0.17,1278.37,787.65,0.0,2019-06-01,4000.0
2275,2019-04-02,봄,문경시,경북,문경시,318,270000,0.38,-0.01,-0.28,1280.3,790.74,0.0,2019-06-02,4000.0
2276,2019-04-03,봄,문경시,경북,문경시,318,270000,-0.67,-0.92,-0.35,1282.03,792.28,0.0,2019-06-03,4300.0
2277,2019-04-04,봄,문경시,경북,문경시,318,270000,-0.65,-0.93,-0.36,1283.84,793.89,0.0,2019-06-04,5000.0
2278,2019-04-05,봄,문경시,경북,문경시,318,270000,-0.62,-0.95,-0.36,1285.46,794.31,0.0,2019-06-05,5000.0
2279,2019-04-06,봄,문경시,경북,문경시,318,270000,-0.63,-1.05,-0.39,1287.16,795.45,0.0,2019-06-06,5000.0
2280,2019-04-07,봄,문경시,경북,문경시,318,270000,-0.64,-1.09,-0.47,1287.57,796.95,0.0,2019-06-07,5300.0
2281,2019-04-08,봄,문경시,경북,문경시,318,270000,-0.73,-1.08,-0.47,1289.29,796.95,0.0,2019-06-08,5300.0
2282,2019-04-09,봄,문경시,경북,문경시,318,270000,-0.73,-1.1,-0.48,1290.31,797.96,0.0,2019-06-09,5300.0
2283,2019-04-10,봄,문경시,경북,문경시,318,270000,0.37,-0.34,0.69,1291.79,799.48,0.0,2019-06-10,5300.0
2284,2019-04-11,봄,문경시,경북,문경시,318,270000,0.48,-0.23,0.58,1293.92,800.41,0.0,2019-06-11,5300.0
2285,2019-04-12,봄,문경시,경북,문경시,318,270000,0.45,-0.25,0.47,1295.76,801.35,0.0,2019-06-12,5500.0
2286,2019-04-13,봄,문경시,경북,문경시,318,270000,0.31,-0.32,0.24,1297.4,801.74,0.0,2019-06-13,6000.0
2287,2019-04-14,봄,문경시,경북,문경시,318,270000,0.3,-0.33,0.21,1297.99,803.01,0.0,2019-06-14,6500.0
2288,2019-04-15,봄,문경시,경북,문경시,318,270000,0.27,-0.36,0.16,1299.79,803.48,0.0,2019-06-15,6500.0
2289,2019-04-16,봄,문경시,경북,문경시,318,270000,0.2,-0.37,0.13,1302.48,804.56,0.0,2019-06-16,6500.0
2290,2019-04-17,봄,문경시,경북,문경시,318,270000,0.18,-0.41,0.02,1304.61,806.75,0.0,2019-06-17,6000.0
2291,2019-04-18,봄,문경시,경북,문경시,318,270000,0.15,-0.44,-0.05,1306.48,807.95,0.0,2019-06-18,6000.0
2292,2019-04-19,봄,문경시,경북,문경시,318,270000,0.11,-0.55,-0.2,1308.73,809.5,0.0,2019-06-19,6000.0
2293,2019-04-20,봄,문경시,경북,문경시,318,270000,0.08,-0.65,-0.3,1310.44,810.77,0.0,2019-06-20,6000.0
2294,2019-04-21,봄,문경시,경북,문경시,318,270000,-0.19,-0.7,-0.37,1311.42,811.37,0.0,2019-06-21,6000.0
2295,2019-04-22,봄,문경시,경북,문경시,318,270000,-0.37,-0.75,-0.48,1313.06,812.25,0.0,2019-06-22,6000.0
2296,2019-04-23,봄,문경시,경북,문경시,318,270000,-0.41,-0.79,-0.53,1316.04,813.47,0.0,2019-06-23,6000.0
2297,2019-04-24,봄,문경시,경북,문경시,318,270000,-0.5,-0.76,-0.46,1318.56,815.26,0.0,2019-06-24,6000.0
2298,2019-04-25,봄,문경시,경북,문경시,318,270000,0.04,-0.35,0.36,1320.8,816.73,0.0,2019-06-25,5500.0
2299,2019-04-26,봄,문경시,경북,문경시,318,270000,0.15,-0.26,0.31,1323.07,817.95,0.0,2019-06-26,5500.0
2300,2019-04-27,봄,문경시,경북,문경시,318,270000,0.36,-0.07,0.62,1325.08,819.05,0.0,2019-06-27,6500.0
2301,2019-04-28,봄,문경시,경북,문경시,318,270000,0.33,-0.09,0.52,1326.24,820.97,0.0,2019-06-28,7500.0
2302,2019-04-29,봄,문경시,경북,문경시,318,270000,0.27,-0.15,0.33,1328.71,821.39,0.0,2019-06-29,7500.0
2303,2019-04-30,봄,문경시,경북,문경시,318,270000,0.46,0.0,0.55,1331.0,822.45,0.0,2019-06-30,7500.0
2304,2019-05-01,봄,문경시,경북,문경시,318,270000,0.35,-0.04,0.37,1334.13,824.56,0.0,2019-07-01,8000.0
2305,2019-05-02,봄,문경시,경북,문경시,318,270000,-0.66,-0.91,0.33,1336.35,826.15,0.0,2019-07-02,7000.0
2306,2019-05-03,봄,문경시,경북,문경시,318,270000,0.33,-0.1,0.24,1339.07,827.92,0.0,2019-07-03,6500.0
2307,2019-05-04,봄,문경시,경북,문경시,318,270000,0.29,-0.4,0.13,1342.24,829.19,0.0,2019-07-04,6500.0
2308,2019-05-05,봄,문경시,경북,문경시,318,270000,0.29,-0.4,0.12,1344.21,830.26,0.0,2019-07-05,6500.0
2309,2019-05-06,봄,문경시,경북,문경시,318,270000,0.34,-0.43,0.07,1346.44,830.78,0.0,2019-07-06,6500.0
2310,2019-05-07,봄,문경시,경북,문경시,318,270000,0.33,-0.49,-0.13,1363.31,832.91,0.0,2019-07-07,6500.0
2311,2019-05-08,봄,문경시,경북,문경시,318,270000,0.24,-0.56,-0.28,1374.72,835.35,0.0,2019-07-08,7000.0
2312,2019-05-09,봄,문경시,경북,문경시,318,270000,0.23,-0.57,-0.28,1379.46,836.66,0.0,2019-07-09,7000.0
2313,2019-05-10,봄,문경시,경북,문경시,318,270000,-0.38,-0.58,-0.3,1381.8,838.88,0.0,2019-07-10,7500.0
2314,2019-05-11,봄,문경시,경북,문경시,318,270000,-0.56,-0.6,-0.33,1382.81,840.14,0.0,2019-07-11,7500.0
2315,2019-05-12,봄,문경시,경북,문경시,318,270000,-0.61,-0.63,-0.41,1383.53,841.23,0.0,2019-07-12,9000.0
2316,2019-05-13,봄,문경시,경북,문경시,318,270000,-0.62,-0.67,-0.47,1384.13,840.86,0.0,2019-07-13,9000.0
2317,2019-05-14,봄,문경시,경북,문경시,318,270000,-0.72,-0.77,-0.68,1384.82,841.27,0.0,2019-07-14,9000.0
2318,2019-05-15,봄,문경시,경북,문경시,318,270000,-0.74,-0.8,-0.71,1384.96,842.39,0.0,2019-07-15,8000.0
2319,2019-05-16,봄,문경시,경북,문경시,318,270000,-0.7,-0.78,-0.7,1385.58,842.7,0.0,2019-07-16,8000.0
